id,city,district,local_id,name,addr,TYPE,SUMMARY,TEL,PAYEX,SERVICETIME,TW97X,TW97Y,TOTALCAR,TOTALMOTOR,TOTALBIKE
60087,新北市,新店區,NPXD,新北市新店區民安段臨時平面停車場,新北市新店區安民街78號旁,1,平面式臨時路外停車場,953152338,小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;,0~24時,302277.6,2762219,40,5,
60086,新北市,新店區,NPXD,新北市新店區安和臨時平面停車場,新北市新店區安民街168巷對面,1,平面式臨時路外停車場,953152338,小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;,0~24時,302179.1,2762635,36,5,
60088,新北市,新店區,NPXD,新北市新店區吉安臨時平面停車場,新北市新店區安民街之吉安公園對面,1,平面式臨時路外停車場,953152338,小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;,0~24時,302144.6,2762145,35,5,
110046,新北市,汐止區,NPXI,應安汐止國泰停車場,新北市汐止區建成路160巷63號B1、B2,2,立體式建築附設停車空間,2754-6661,小型車月租每月3000元;,0~24時,316722.9,2774216,43,0,
30117,新北市,中和區,NPZH,元隆捷運雙星停車場,新北市中和區板南路651號B3,2,立體式建築附設停車空間,22231978,小型車計時每小時40元;,0~24時,298861.1,2766783,45,0,
100010,新北市,淡水區,NPTS,捷運淡水站轉乘停車場,新北市淡水區中正路1號,2,立體式多目標附建停車場,2550-5600#3218,小型車計時每小時30元;小型車計時每小時60元;小型車計時每小時20元;小型車月租每月3500元;小型車月租每月1500元;小型車月租每月1400元;機車計次每次20元;機車計次每次30元;機車月租每月300元;,0~24時,294918,2784481.5,553,961,
100009,新北市,淡水區,NPTS,捷運紅樹林站轉乘停車場,新北市淡水區中正東路二段68號,2,立體式多目標附建停車場,2550-5600#3218,小型車計時每小時20元;小型車計時每小時10元;小型車月租每月2500元;小型車月租每月1500元;,0~24時,296266,2782877.5,215,0,
30073,新北市,中和區,NPZH,中和興南夜市停車場,中和區興南路一段23號右邊空地,2,平面式臨時路外停車場,2568-3773,小型車計時每小時100元;小型車月租每月10000元;,0~24時,301616.5,2764854.5,33,0,
50086,新北市,新莊區,NPXZ,Times新莊新泰路,新北市新莊區新泰路122號旁空地,2,平面式臨時路外停車場,800888924,小型車計時每次80元;小型車月租每月8000元;,0~24時,295224.6,2769910,16,0,
20117,新北市,三重區,NPSC,捷運三重停車場,新北市三重區疏洪東路1段捷運路22巷交叉口,2,平面式臨時路外停車場,935154518,小型車計時每小時30元;小型車月租每月4800元;,0~24時,298793.8,2771830,62,0,
20118,新北市,三重區,NPSC,嘟嘟房三重三賢站停車場,新北市三重區三賢街與集英路交叉口,2,平面式臨時路外停車場,26550818,小型車計時每小時60元;小型車月租每月6000元;,0~24時,299034.3,2775492,40,0,
60060,新北市,新店區,NPXD,新店區慈濟醫院第二收費停車場,新店區建國路277號、277-1號B1、B2、B3,2,立體式建築附設停車空間,8219-3246,小型車計時每小時30元;小型車月租每月4800元;,0~24時,304252.5,2764195,220,0,
10040,新北市,板橋區,NPBQ,正隆公園地下停車場,板橋區民生路一段26-1號,1,立體式多目標附建停車場,2951-3569,小型車計時每小時30元;小型車計時每小時20元;小型車月租每月4000元;身障車月租每月2000元;,0~24時,298161,2767203,275,0,
110063,新北市,汐止區,NPXI,新北市永和國民運動中心停車場,新北市汐止區汐科路321號,2,立體式建築附設停車空間,86915691,小型車計時每小時20元;小型車月租每月4000元;,臨停06~23時，月租24小時,316325.1,2773201,100,76,
210001,新北市,三芝區,NPSZ,三芝中山立體停車場,新北市三芝區淡金路一段61號,1,立體式都市計畫停車場,2636-4507,小型車計時每小時10元;小型車計次每次100元;小型車月租每月1200元;,0~24時,300417,2794543,154,0,
210002,新北市,三芝區,NPSZ,三芝中正立體停車場,新北市三芝區中山路二段48-1號,1,立體式都市計畫停車場,2636-4509,小型車計時每小時10元;小型車計次每次100元;小型車月租每月1200元;,0~24時,300706,2794113,261,34,
170002,新北市,林口區,NPLK,林口區停二平面停車場,新北市林口區位於鶴齡活動中心對面,1,平面式都市計畫停車場,26019364,小型車計時每小時10元;小型車計次每次60元;小型車計次每次90元;小型車月租每月1800元;,0~24時,289309.5,2774899,84,20,
130018,新北市,土城區,NPTC,和平停車場,土城區和平路26~28號對面,1,平面式都市計畫停車場,22662194,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2400元;機車計次每次10元;,0~24時,294804.5,2762835,81,10,
50054,新北市,新莊區,NPXZ,豐年國民小學學生活動中心地下室停車場,新北市新莊區瓊泰路116號,2,立體式多目標附建停車場,22017102*33,小型車月租每月3000元;小型車月租每月2000元;,0~24時,294775,2769314,23,0,
20009,新北市,三重區,NPSC,玫瑰平面停車場,新北市三重區集美街57號對面,1,平面式臨時路外停車場,2974-1874,小型車計時每小時30元;小型車月租每月4000元;,0~24時,299338,2771898,179,0,
50119,新北市,新莊區,NPXZ,正好停重安站,新北市新莊區福德一街33號旁,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,296749.7,2772073,117,0,
220003,新北市,石門區,NPSM,宏達經營管理顧問有限公司石門洞路外停車場,新北市石門區中央路37-1號旁空地,2,平面式都市計畫停車場,29869257,小型車計次每小時60元;小型車月租每月1000元;機車計次每次20元;,0~24時,307377,2798783,95,65,
110018,新北市,汐止區,NPXI,新北市立青山國民中小學地下停車場,新北市汐止區莊敬街33號,2,立體式多目標附建停車場,2691-7877,小型車月租每月2200元;,0~24時,316268,2772703,38,0,
70029,新北市,樹林區,NPSL,樹林區山佳車站前地下停車場,新北市樹林區中山路3段102號地下室,2,立體式建築附設停車空間,89707364,機車計次每次20元;機車月租每月400元;,0~24時,289645.5,2762773,0,78,
30006,新北市,中和區,NPZH,自強游泳池停車場,新北市中和區中山路二段64巷9號,2,平面式建築附設停車空間,22475055,小型車計時每小時20元;小型車月租每月4000元;,0~24時,300797.9152,2766418.119,65,0,
50013,新北市,新莊區,NPXZ,新莊生命紀念館停車場,新北市新莊區壽山路162之1號,2,立體式建築附設停車空間,2906-0020,小型車計時每小時20元;小型車月租每月3000元;機車免費免費;,0~24時,291919,2769287,80,83,
40012,新北市,永和區,NPYH,沃瑪企業有限公司保生停車場,新北市永和區保安路292號旁空地,1,平面式臨時路外停車場,8660-4371,小型車計時每小時20元;小型車月租每月3300元;,0~24時,300883,2767045.5,38,0,
30080,新北市,中和區,NPZH,沃瑪企業有限公司和城停車場,新北市中和區中正路501號旁空地,1,平面式臨時路外停車場,3234-0007,小型車計時每小時20元;小型車月租每月3000元;,0~24時,299465.5,2765221,30,0,
30015,新北市,中和區,NPZH,沃瑪企業有限公司民安停車場,新北市中和區員山路455巷10號前空地,1,平面式臨時路外停車場,8227-5674,小型車計時每小時20元;小型車月租每月3000元;,0~24時,298364.5,2766367.5,39,0,
170001,新北市,林口區,NPLK,林口區停一平面停車場,新北市林口區竹林路325號旁,1,平面式都市計畫停車場,26014440,小型車計次每次60元;小型車計次每小時90元;小型車計時每小時10元;小型車月租每月1800元;,0~24時,289140,2775176,56,0,
20043,新北市,三重區,NPSC,集美停車場,三重區集美街51號對面空地,2,平面式臨時路外停車場,2977-6186,小型車計時每小時40元;小型車月租每月5000元;,0~24時,299384,2772067.5,173,0,
30004,新北市,中和區,NPZH,中和國小停車場,新北市中和區景平路632-8號B1-B2,1,立體式多目標附建停車場,2542-0001,小型車計時每小時20元;小型車月租每月4000元;身障車月租每月2000元;機車計次每次10元;機車月租每月300元;,0~24時,300581,2765805.5,622,99,
10152,新北市,板橋區,NPBQ,板橋四維公園地下停車場,新北市板橋區陽明街166號1F及B1~B3,1,立體式多目標附建停車場,2246-1708,小型車計時每小時30元;小型車月租每月4000元;身障車月租每月2000元;機車計次每次10元;機車月租每月300元;,0~24時,296826.9,2768693,315,23,
230008,新北市,八里區,NPBL,八里區渡船頭平面停車場,新北市八里區龍米路二段156號對面,1,平面式臨時路外停車場,26104720,小型車計次每次90元;小型車月租每月1300元;,0~24時,293909,2783242.5,123,10,
10125,新北市,板橋區,NPBQ,國光1站、國光2站,新北市板橋區國光路與國光路49巷交叉處旁空地,1,平面式臨時路外停車場,966566866,小型車計時每小時30元;小型車月租每月4000元;,0~24時,296350.7,2767838,47,10,
160014,新北市,泰山區,NPTA,台貿站停車場,新北市泰山區半山雅路2號前,1,平面式建築附設停車空間,966566866,小型車計時每小時20元;小型車月租每月2500元;,0~24時,293495.3,2773268,116,20,
260003,新北市,貢寮區,NPGL,四季灣停車場,新北市貢寮區和美街48號,2,平面式建築附設停車空間,2490-1000#3400,小型車計次每次60元;機車計時每次30元;,0~24時,342483,2776807,318,23,
60030,新北市,新店區,NPXD,寶安停車場,新店區寶安街26號,2,平面式臨時路外停車場,8665-7190,小型車計時每小時40元;機車計次每次20元;,7~22時,304732.5,2764147.5,6,12,
50070,新北市,新莊區,NPXZ,台65高架橋下停車場,新北市新莊區中環路2段48之8號斜對面,1,平面式臨時路外停車場,966566866,小型車計時每小時20元;小型車月租每月4000元;,0~24時,294611,2770518,116,35,
80029,新北市,鶯歌區,NPYG,樂陶陶收費停車場,新北市鶯歌區二橋街1~7號、高職南街2~18號B1、B2,2,立體式建築附設停車空間,29623780,小型車月租每月2500元;,0~24時,284040.2,2759095,32,0,
90019,新北市,三峽區,NPSA,新北市政府三峽火化場立體停車場,新北市三峽區介壽路3段260號1、2樓及B1,1,立體式建築附設停車空間,86768826,小型車計時每小時30元;小型車月租每月4000元;,0~24時,291198,2760143,98,0,
50118,新北市,土城區,NPTC,禾典裕明站,土城區學成路182號旁空地,2,平面式臨時路外停車場,(02)8978-6901,小型車計時每小時50元;小型車月租每月5000元;,0~24時,2772118,295051.3,37,0,
20108,新北市,三重區,NPSC,頂崁停車場,新北市三重區頂崁街210巷28弄,2,平面式臨時路外停車場,29710770,小型車計時每小時20元;小型車月租每月3000元;,0~24時,298001.4,2773270,6,0,
50083,新北市,新莊區,NPXZ,宏達經營管理顧問有限公司中平停車場,新北市新莊區中平路110巷36號B2,2,立體式建築附設停車空間,2986-9257,小型車計時每小時40元;小型車月租每月5000元;,0~24時,295006.2,2770946,75,0,
10123,新北市,板橋區,NPBQ,市立殯儀館停車場,新北市板橋區中正路560號,1,平面式多目標附建停車場,02-24551299,小型車計時每小時30元;小型車月租每月3000元;機車免費免費;,0~24時,296079.3,2769008,70,223,
30009,新北市,中和區,NPZH,錦和運動公園停車場,新北市中和區錦和路350號,2,平面式臨時路外停車場,02-7717-7177,小型車計時每小時20元;小型車月租每月4000元;,0~24時,299514.5,2765046.5,118,0,
130003,新北市,土城區,NPTC,員林停車場,土城區員林街左側(中正路67巷26號對面),1,平面式臨時路外停車場,22461708,小型車計時每小時20元;小型車月租每月3000元;小型車月租每月2400元;身障車月租每月1500元;,0~24時,294836.5,2763249.5,47,0,
50066,新北市,新莊區,NPXZ,利濟街水門停車場,新莊區堤外利濟街水門旁,2,平面式臨時路外停車場,24551299,小型車計時每小時20元;小型車月租每月2500元;小型車計次每次100元;,0~24時,295708.14,2769572.408,54,36,
70034,新北市,樹林區,NPSL,柑園河濱停車場,新北市樹林區堤外高灘地,2,平面式臨時路外停車場,24551299,;,0~24時,289415.1,2762318,80,50,
50097,新北市,新莊區,NPXZ,新月橋停車場,新北市新莊區堤外停車場,2,平面式臨時路外停車場,24551299,小型車計時每小時20元;小型車月租每月2500元;,0~24時,295415.4,2769347,88,63,
60089,新北市,新店區,NPXD,新店中正平面停車場,新北市新店區中正路30號旁空地停車場,2,平面式臨時路外停車場,02-8914-7378,小型車計時每小時40元;小型車月租每月6000元;,0~24時,305004.8,2762559,118,0,
90034,新北市,汐止區,NPXI,台灣聯通汐止福德停車場,新北市汐止區福德路38號B2,2,立體式建築附設停車空間,02-25235000,小型車計時每小時60元;身障車月租每月6000元;,0~24時,288195.1,2759701,20,0,
20027,新北市,三重區,NPSC,三重區重陽國民小學善德樓地下1樓停車場,新北市三重區中正北路113號B1,2,立體式多目標附建停車場,29826272分機133,小型車月租每月200元;小型車月租每月1400;小型車月租每月1500元;,0~24時,298882,2773211.5,42,0,
20119,新北市,三重區,NPSC,光明站停車場,三重區重安街70號B1,1,立體式多目標附建停車場,966566866,小型車計時每小時20元;小型車月租每月4000元;,0~24時,299605,2772229,50,0,
20102,新北市,三重區,NPSC,文中小平面停車場,新北市三重區新北大道1段159號對面停車場,1,平面式臨時路外停車場,02-29294178,小型車計時每小時20元;小型車月租每月4000元;身障車月租每月2000元;小型車計次每次150元;機車計次每次10元;,0~24時,298582.8,2772639,919,256,
110040,新北市,汐止區,NPXI,仲偉企業行下寮停車場,新北市汐止區新台五路一段90、92、94、96、98、100、102、104、106、110、112、114、116號及建築物之地下三層,2,立體式建築附設停車空間,26969000-205,小型車計時每小時30元;小型車月租每月2000元;,0~24時,315880,2772809.5,78,0,
170027,新北市,林口區,NPLK,東勢公有市場地下停車場,新北市林口區麗園一街35號B1、B2,2,立體式建築附設停車空間,2246-1708,小型車計時每小時20元;小型車月租每月4000元;,0~24時,288097.7,2773460,64,0,
150025,新北市,五股區,NPWG,愛馬屋五股園區站停車場,新北市五股區五權路9號,2,平面式建築附設停車空間,02-23457755,大型車計時每小時100元;小型車計時每小時20元;小型車月租每月3000元;,0~24時,295326.9,2773127,52,0,
70012,新北市,汐止區,NPXI,聯永物業股份有限公司汐止一站,新北市汐止區大同路2段125、127、129、131、133、135、137、139、141、143、145、147、149、151、153、155、157、159、161、163、165、167號建築物之地下一層,1,立體式建築附設停車空間,975024268,小型車計時每小時60元;小型車月租每月7000元;,0~24時,292754,2764752.5,83,0,
50023,新北市,新莊區,NPXZ,Times新莊福壽榮華,新北市新莊區福壽街與榮華路口空地,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,296157,2771938.5,32,0,
110062,新北市,汐止區,NPXI,新北市汐止區大同停場,新北市汐止區大同路2 段240號旁,2,平面式建築附設停車空間,953152338,小型車計時每小時30元;小型車月租每月2500元;機車計次每次20元;機車月租月租300元;,0~24時,316021,2773236,55,59,
110063,新北市,永和區,NPYH,新北市永和國民運動中心停車場,新北市永和區永利路250號,2,立體式建築附設停車空間,02-22318989,小型車計時每小時20元;小型車月租每月4000元;,0~24時,316325.1,2773201,288,90,
30105,新北市,中和區,NPZH,中和和城停車場,,2,平面式臨時路外停車場,,;,0~24時,299398.7,2765214,0,0,
40003,新北市,永和區,NPYH,永和國小地下停車場,新北市永和區中正路299號B1、B2,1,立體式多目標附建停車場,29294178,小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;,0~24時,302132.5,2766217.5,283,20,
170029,新北市,林口區,NPLK,麗園停車場,新北市林口區文化一路一段100巷與麗園路口,2,平面式臨時路外停車場,0932-155-049,大型車月租每月4000元;小型車月租每月1500元;,0~24時,287765.3,2773553,52,0,
290002,新北市,烏來區,NPWL,烏來停車場,新北市烏來區烏來街47號,1,立體式都市計畫停車場,(02)2661-7841,小型車計次每次60元;機車計次每次10元;大型車月租每月3000元;小型車月租每月1500元;機車月租每月120元;大型車計次每次120元;,0~24時,305699,2750680,423,32,
10021,新北市,新莊區,NPXZ,昌德停車場,新北市新莊區昌德街90號旁,1,平面式臨時路外停車場,(02)2921-3999,小型車計時每小時30元;小型車月租每月4000元;,0~24時,295640.5,2768539,34,0,
10024,新北市,板橋區,NPBQ,華東停車場,新北市板橋區南雅南路2段144巷88號對面空地,1,平面式臨時路外停車場,89667646,小型車月租每月2400元;小型車計時每小時20元;,0~24時,295418,2765387,238,29,
160005,新北市,泰山區,NPTA,泰山公有零售市場所屬停車場,新北市泰山區全興路212號B1、B2,1,立體式多目標附建停車場,2909-2166,小型車計時每小時20元;小型車月租每月2500元;,0~24時,293817.5,2772077,128,0,
160001,新北市,泰山區,NPTA,山腳站,新北市泰山區憲訓路與美寧街交會處,1,平面式都市計畫停車場,966566866,小型車計時每小時20元;小型車月租每月1800元;,0~24時,293280,2773079,61,5,
50048,新北市,新莊區,NPXZ,Times新莊中榮街,新莊區中榮街75號,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,295030.5,2771670,30,0,
30096,新北市,中和區,NPZH,安平停車場,新北市中和區宜安路92巷19號對面,2,平面式臨時路外停車場,02-29493257,小型車月租每月3500元;,0~24時,301634.7,2765624,35,0,
90001,新北市,三峽區,NPSA,三峽國際一站停車場,新北市三峽區國際一街19號旁,2,平面式臨時路外停車場,966237006,小型車計時每小時30元;小型車月租每月2000元;,0~24時,290525.5,2755367,24,0,
40013,新北市,永和區,NPYH,中信停車場,永和區中興街88號對面空地,1,平面式臨時路外停車場,8921-1965,小型車計時每小時30元;小型車月租每月6000元;,0~24時,302383.5,2767280,68,0,
100006,新北市,淡水區,NPTS,淡水國中停車場,淡水區真理街10號,2,平面式多目標附建停車場,2621-2758,小型車計時每小時40元;,0~24時,294004,2785201.5,18,0,
10128,新北市,板橋區,NPBQ,廖偉任停車場,新北市板橋區民族路225巷,2,平面式臨時路外停車場,963977088,小型車月租每月2500元;,0~24時,297430.8,2766739,46,0,
40013,新北市,永和區,NPYH,中信停車場,永和區中興街88號對面,1,平面式臨時路外停車場,02-2959-9991,小型車計時每小時30元;小型車月租每月6000元;小型車月租每月4800元;身障車月租每月3000元;小型車月租每月3000元;,0~24時,302383.5,2767280,68,0,
120012,新北市,瑞芳區,NPRF,瑞芳消防分隊前平面停車場,新北市瑞芳區中正路30號對面,1,平面式臨時路外停車場,02-82016628,小型車計時每小時20元;小型車月租每月4000元;機車計次每次10元;機車月租每月100元;,0~24時,331427.3,2777892,83,15,
170039,新北市,新店區,NPXD,美河市商場暨里民停車場,新北市新店區中央路157號B1、2F、3F停車場,2,立體式建築附設停車空間,02-77338888,小型車計時每小時30元;小型車月租每月4000元;,0~24時,286767,2773698,287,0,
40052,新北市,永和區,NPYH,新長越樂華夜市停車場,新北市永和區永和路1段97號,2,平面式臨時路外停車場,27785756,小型車計時每小時120元;,0~24時,301836.1,2766742,15,0,
50015,新北市,新莊區,NPXZ,衛生福利部臺北醫院停車場,新北市新莊區思源路127號1F,2,平面式建築附設停車空間,2276-5566#3155或3156,機車計次每次20元;小型車計時每小時30元;小型車月租每月3000元;,0~24時,296354,2770649.5,87,70,
